"PWY","effect","group","term","estimate","std.error","statistic","df","p.value","padj"
"PWY_008","fixed",NA,"hd_exposurehigh_exposure",-0.0628233195476347,0.0554909555430269,-1.1321362000862,105.019415740155,0.26015554559775,0.436611587929958
"PWY_009","fixed",NA,"(Intercept)",-3.30091716160511,0.0118473200354489,-278.621422543519,153.269370073567,3.01392165983476e-209,1.404487493483e-206
"PWY_009","fixed",NA,"hd_exposurelow_exposure",0.0113630512767779,0.017369773639304,0.654185340162737,120.179817099853,0.51424231563976,0.65296163239272
"PWY_009","fixed",NA,"hd_exposurehigh_exposure",-0.0194075150491732,0.0170842649122204,-1.13598771436113,120.520229311636,0.258215599703149,0.43439880672082
"PWY_010","fixed",NA,"(Intercept)",-4.08887732696597,0.0566166746324713,-72.220372416943,130.103968292033,7.46353389406751e-107,4.99235425067291e-106
"PWY_010","fixed",NA,"hd_exposurelow_exposure",-0.135563502780734,0.0858344823576347,-1.57935947252411,118.880030616937,0.116910818426471,0.267936596983945
"PWY_010","fixed",NA,"hd_exposurehigh_exposure",-0.125408466815073,0.0848395540222237,-1.47818394686778,115.227085338818,0.142086882204288,0.31085674698215
"PWY_011","fixed",NA,"(Intercept)",-5.71640056723584,0.128274901178663,-44.5636715733967,132.533137850446,1.2276204860034e-81,4.43466005021383e-81
"PWY_011","fixed",NA,"hd_exposurelow_exposure",-0.349454630041019,0.194024992242086,-1.80108050000591,119.977830603814,0.074202009019461,0.186572677354688
"PWY_011","fixed",NA,"hd_exposurehigh_exposure",-0.245030290770359,0.191630287518862,-1.27866160377305,116.305124911941,0.203561846076658,0.386656876107565
"PWY_012","fixed",NA,"(Intercept)",-3.68434410501819,0.068275647498328,-53.9627852684724,122.225920637272,4.17715460483096e-87,1.71251089077821e-86
"PWY_012","fixed",NA,"hd_exposurelow_exposure",-0.108063513987462,0.104658175185497,-1.03253772384173,117.018202407946,0.303949570470176,0.472660177438606
"PWY_012","fixed",NA,"hd_exposurehigh_exposure",-0.169496541441497,0.103944899101827,-1.63063837577497,114.327908727733,0.105718570275257,0.248394220579512
"PWY_013","fixed",NA,"(Intercept)",-3.51976392286932,0.0268968688017297,-130.861474947707,114.466917504539,1.6901803461722e-126,1.76333740593189e-125
"PWY_013","fixed",NA,"hd_exposurelow_exposure",0.012881008413124,0.040184673445474,0.320545305179649,94.9111054713611,0.749259669568371,0.828035587396508
"PWY_013","fixed",NA,"hd_exposurehigh_exposure",-0.0282764413545788,0.0395751094325774,-0.714500648513742,92.1782569905255,0.476723204767565,0.619385725153398
"PWY_014","fixed",NA,"(Intercept)",-3.56393192961342,0.0321669492662431,-110.79483789759,100.849389739365,3.69537152558895e-107,2.48371605421796e-106
"PWY_014","fixed",NA,"hd_exposurelow_exposure",0.0298241210296967,0.048316983446591,0.617259582495747,85.2603166193856,0.53870853844641,0.67302460835396
"PWY_014","fixed",NA,"hd_exposurehigh_exposure",-0.0141302212383868,0.0476324072259471,-0.296651419932637,82.2270298132951,0.767480674208373,0.835621481731547
"PWY_015","fixed",NA,"(Intercept)",-3.30080965458199,0.0128174335082344,-257.52500705086,132.597543485485,6.84752299079442e-181,7.36372087779276e-179
"PWY_015","fixed",NA,"hd_exposurelow_exposure",-8.24248676172348e-05,0.0191574469253386,-0.0043024975059811,112.740781998567,0.996574718161083,0.997461495524836
"PWY_015","fixed",NA,"hd_exposurehigh_exposure",-0.0105764569501355,0.0188680907107685,-0.560547281241302,109.809048471775,0.576248121317363,0.702349497473124
"PWY_016","fixed",NA,"(Intercept)",-3.44749915412681,0.023959023920486,-143.891469267204,124.959728139444,1.06938568815846e-140,1.67977662027588e-139
"PWY_016","fixed",NA,"hd_exposurelow_exposure",-0.033355609508318,0.0362943900460575,-0.919029344920519,113.311080781511,0.36003246237735,0.522086363027347
"PWY_016","fixed",NA,"hd_exposurehigh_exposure",0.00891731558067593,0.0358639271210338,0.248643032052283,109.676646793972,0.804101911154154,0.861405725512266
"PWY_017","fixed",NA,"(Intercept)",-5.4043568669793,0.141445000129704,-38.2081859523034,126.638843032856,2.24286943958159e-71,6.87616551871724e-71
"PWY_017","fixed",NA,"hd_exposurelow_exposure",-0.196287480426471,0.215312140492593,-0.911641489315941,117.699752301225,0.36382086768684,0.524352137140415
"PWY_017","fixed",NA,"hd_exposurehigh_exposure",-0.227730766182305,0.21314347851011,-1.06843881771172,114.222580754402,0.287575454904646,0.454767138810758
"PWY_018","fixed",NA,"(Intercept)",-3.84456111266141,0.0578878722560364,-66.4139302902175,125.683441902302,9.66253213130272e-100,5.38176092412797e-99
"PWY_018","fixed",NA,"hd_exposurelow_exposure",-0.230580105692521,0.0880083800855947,-2.61997897777762,116.057221893532,0.00996900540660292,0.0292787175597288
"PWY_018","fixed",NA,"hd_exposurehigh_exposure",-0.183726577074204,0.0870782158105159,-2.10990286564894,112.514845474991,0.037083245026588,0.10368475309434
"PWY_019","fixed",NA,"(Intercept)",-3.26150279262094,0.0162823026382361,-200.309677635021,124.98126246861,1.35661873471116e-158,3.57840187004943e-157
"PWY_019","fixed",NA,"hd_exposurelow_exposure",0.0101034119853337,0.0244917097087161,0.412523752138794,109.191071826686,0.68076441476763,0.782408186946553
"PWY_019","fixed",NA,"hd_exposurehigh_exposure",0.0299819157320065,0.0241525262750775,1.24135733838096,105.758979660566,0.21722001082588,0.398521752145118
"PWY_020","fixed",NA,"(Intercept)",-3.36051739028832,0.0140618253085162,-238.981591405001,107.208317047031,4.90674019522122e-148,9.52725387905453e-147
"PWY_020","fixed",NA,"hd_exposurelow_exposure",0.0253286976272088,0.0208741310516527,1.21340129390456,84.2187733103272,0.228368605732054,0.41141663764615
"PWY_020","fixed",NA,"hd_exposurehigh_exposure",-0.0113185950801172,0.0205409255861427,-0.551026536396829,82.3937656030458,0.583106615130871,0.704915770123086
"PWY_021","fixed",NA,"(Intercept)",-6.28321704385259,0.132656024052919,-47.3647321236321,134.345024420004,1.05130244019728e-85,4.21123441660686e-85
