Species,effect,group,term,estimate,std.error,statistic,df,p.value,padj
s__Roseburia_sp_AM16_25,fixed,NA,hd_exposurehigh_exposure,0.222398393,0.205927007,1.079986526,116.9923478,0.282369581,0.473198526
s__GGB6020_SGB14985,fixed,NA,hd_exposurehigh_exposure,-0.100366728,0.093517,-1.073245803,123.8691299,0.285247215,0.475920487
s__Clostridium_methylpentosum,fixed,NA,hd_exposurelow_exposure,-0.077321664,0.072003637,-1.073857765,63.01959871,0.286981095,0.478387008
s__Anaerococcus_SGB53821,fixed,NA,hd_exposurelow_exposure,-0.117697948,0.110486065,-1.065274141,116.6970706,0.288951024,0.480387493
s__GGB9608_SGB15041,fixed,NA,hd_exposurehigh_exposure,0.109866317,0.103106801,1.065558399,115.3618472,0.288848392,0.480387493
s__Haemophilus_parainfluenzae,fixed,NA,hd_exposurelow_exposure,0.276986136,0.259745247,1.066376147,115.0779006,0.288485782,0.480387493
s__Clostridium_fessum,fixed,NA,hd_exposurehigh_exposure,0.279149898,0.26342147,1.059708222,113.5115802,0.291527074,0.48416469
s__Enterocloster_citroniae,fixed,NA,hd_exposurelow_exposure,-0.196594185,0.185723617,-1.058530886,116.7370818,0.291998897,0.48416469
s__GGB3351_SGB4434,fixed,NA,hd_exposurehigh_exposure,0.073168135,0.069034759,1.05987384,93.69909848,0.291926485,0.48416469
s__Clostridiales_Family_XIII_bacterium_BX16,fixed,NA,hd_exposurehigh_exposure,0.271566259,0.257601345,1.054211337,112.8469549,0.294038103,0.487114451
s__Limosilactobacillus_mucosae,fixed,NA,hd_exposurehigh_exposure,-0.124847076,0.118647764,-1.05224972,109.2859718,0.295006057,0.488285887
s__Enterococcus_gallinarum,fixed,NA,hd_exposurehigh_exposure,0.108591551,0.103271708,1.051513074,107.7762691,0.295374953,0.488464586
s__Bifidobacterium_adolescentis,fixed,NA,hd_exposurehigh_exposure,0.339546887,0.323898887,1.048311375,113.2158916,0.296727927,0.490139374
s__GGB3626_SGB4905,fixed,NA,hd_exposurelow_exposure,0.075875375,0.072456916,1.047179191,131.5788218,0.296936742,0.490139374
s__Gemella_sanguinis,fixed,NA,hd_exposurelow_exposure,-0.11449644,0.109330684,-1.047248912,115.4054379,0.297173178,0.490139374
s__Blautia_marasmi,fixed,NA,hd_exposurelow_exposure,0.076317216,0.07298964,1.045589709,142.0712003,0.297526216,0.49028968
s__Collinsella_tanakaei,fixed,NA,hd_exposurehigh_exposure,0.172153416,0.164635495,1.045664036,111.7422388,0.297972888,0.490593885
s__Anaerobutyricum_soehngenii,fixed,NA,hd_exposurehigh_exposure,-0.310502089,0.297494632,-1.04372333,109.6309699,0.298909426,0.490756383
s__Butyricimonas_faecihominis,fixed,NA,hd_exposurelow_exposure,-0.199946651,0.191704609,-1.042993449,115.9947041,0.29912021,0.490756383
s__Clostridiaceae_bacterium_OM02_2AC,fixed,NA,hd_exposurelow_exposure,-0.127960264,0.122586562,-1.043835977,118.8015628,0.298680664,0.490756383
s__GGB9561_SGB14972,fixed,NA,hd_exposurehigh_exposure,0.153550757,0.147023064,1.044399104,103.5376298,0.298733076,0.490756383
s__Coprococcus_SGB4669,fixed,NA,hd_exposurelow_exposure,0.125625301,0.12053059,1.042269027,117.1721718,0.299432682,0.490838862
s__Alistipes_shahii,fixed,NA,hd_exposurehigh_exposure,-0.351685021,0.337797403,-1.041112268,114.8555434,0.300010024,0.491354999
s__Coprobacter_secundus,fixed,NA,hd_exposurehigh_exposure,-0.188646437,0.182081552,-1.036054642,115.6867206,0.302337451,0.493633753
s__GGB9469_SGB14863,fixed,NA,hd_exposurehigh_exposure,0.098239588,0.094776518,1.036539317,117.2839814,0.302083001,0.493633753
s__GGB9707_SGB15229,fixed,NA,hd_exposurelow_exposure,0.203060733,0.195757963,1.037305097,119.1453368,0.301694332,0.493633753
s__Waltera_intestinalis,fixed,NA,hd_exposurelow_exposure,0.352445173,0.34029335,1.035709847,117.9569937,0.302456151,0.493633753
s__Butyricimonas_paravirosa,fixed,NA,hd_exposurelow_exposure,-0.209161477,0.202267483,-1.034083549,115.377063,0.303259727,0.49451412
s__Candidatus_Stoquefichus_sp_SB1,fixed,NA,hd_exposurehigh_exposure,-0.055365356,0.054036353,-1.024594619,127.4825908,0.307494786,0.500419434
s__Evtepia_gabavorous,fixed,NA,hd_exposurelow_exposure,0.170580215,0.166716488,1.023175431,118.4883974,0.308309338,0.500419434
s__GGB34797_SGB14321,fixed,NA,hd_exposurelow_exposure,0.104641214,0.102440179,1.021486051,94.28945082,0.309637942,0.500419434
s__GGB6569_SGB9281,fixed,NA,hd_exposurelow_exposure,-0.116667714,0.114367707,-1.020110627,114.7630553,0.309821647,0.500419434
s__GGB9469_SGB14863,fixed,NA,hd_exposurelow_exposure,-0.097233371,0.095262594,-1.020687837,119.4103127,0.309465823,0.500419434
s__GGB9522_SGB14921,fixed,NA,hd_exposurelow_exposure,0.07412991,0.072303829,1.025255658,105.1076521,0.307596367,0.500419434
s__GGB9614_SGB15049,fixed,NA,hd_exposurelow_exposure,0.245850419,0.240989498,1.020170674,117.5422775,0.309742671,0.500419434
s__GGB9691_SGB15198,fixed,NA,hd_exposurehigh_exposure,0.071441841,0.069926299,1.021673422,121.7662355,0.308961027,0.500419434
s__GGB9819_SGB15460,fixed,NA,hd_exposurelow_exposure,-0.135099085,0.132059198,-1.023019124,110.4619496,0.308534012,0.500419434
s__Streptococcus_vestibularis,fixed,NA,hd_exposurehigh_exposure,0.087447445,0.085559983,1.0220601,125.9437348,0.308711662,0.500419434
s__Veillonella_dispar,fixed,NA,hd_exposurehigh_exposure,0.281083331,0.275113739,1.021698631,117.4809754,0.309022865,0.500419434
s__GGB2998_SGB3988,fixed,NA,hd_exposurehigh_exposure,0.170536319,0.16741588,1.018638848,114.6101622,0.310519926,0.501114916
s__Collinsella_SGB4121,fixed,NA,hd_exposurehigh_exposure,-0.191588887,0.188347963,-1.017207111,112.2772182,0.311241848,0.501847321
s__Bacteroides_sp_AF16_49,fixed,NA,hd_exposurelow_exposure,-0.136127184,0.134612018,-1.011255799,118.1694783,0.313960172,0.5057947
s__Lachnospiraceae_bacterium,fixed,NA,hd_exposurelow_exposure,0.325062243,0.322152882,1.009030995,118.0616309,0.315023312,0.507071058
s__Negativibacillus_massiliensis,fixed,NA,hd_exposurehigh_exposure,0.172726221,0.171380949,1.007849603,116.4186251,0.315616845,0.507589978
s__Dialister_hominis,fixed,NA,hd_exposurelow_exposure,0.405440772,0.403366231,1.005143071,117.6651329,0.316890535,0.507731909
s__Faecalibacillus_intestinalis,fixed,NA,hd_exposurelow_exposure,0.195938066,0.195543662,1.002016958,116.2067612,0.31841734,0.507731909
s__GGB1246_SGB1667,fixed,NA,hd_exposurelow_exposure,0.125961646,0.125285267,1.005398713,116.7252003,0.316784569,0.507731909
s__GGB32387_SGB47381,fixed,NA,hd_exposurelow_exposure,-0.063324099,0.063045599,-1.004417435,117.4740248,0.317241887,0.507731909
s__GGB9189_SGB14128,fixed,NA,hd_exposurelow_exposure,0.101941209,0.10129007,1.006428457,130.8234647,0.316067383,0.507731909
s__Holdemanella_biformis,fixed,NA,hd_exposurelow_exposure,0.10996987,0.1097451,1.00204811,118.3955549,0.318363951,0.507731909
s__Oscillibacter_sp_ER4,fixed,NA,hd_exposurehigh_exposure,0.216841388,0.215559828,1.005945261,114.3988225,0.316564916,0.507731909
s__Parabacteroides_johnsonii,fixed,NA,hd_exposurelow_exposure,0.20725962,0.206735602,1.002534727,116.2680115,0.318167318,0.507731909
s__Phocaeicola_sartorii,fixed,NA,hd_exposurehigh_exposure,-0.075082905,0.074779101,-1.004062692,86.46331604,0.318150117,0.507731909
s__Rothia_mucilaginosa,fixed,NA,hd_exposurelow_exposure,-0.095389969,0.095121434,-1.002823071,118.4028649,0.317991277,0.507731909
s__Lachnoclostridium_phocaeense,fixed,NA,hd_exposurehigh_exposure,0.062427947,0.062798829,0.994094134,123.4208494,0.322122024,0.513202068
s__Dysgonomonas_mossii,fixed,NA,hd_exposurehigh_exposure,0.087072138,0.087920474,0.990351103,168.0033757,0.323426735,0.514405139
s__Gemmiger_SGB15299,fixed,NA,hd_exposurehigh_exposure,-0.12459814,0.125584168,-0.992148465,109.7792964,0.323306929,0.514405139
s__GGB80011_SGB15267,fixed,NA,hd_exposurehigh_exposure,0.058535419,0.059273601,0.987546204,120.7483265,0.325349692,0.517024299
s__Alistipes_sp_D31t1_170403_E11,fixed,NA,hd_exposurelow_exposure,0.075374813,0.076565339,0.984450843,125.7723803,0.326783896,0.51886298
s__Blautia_faecicola,fixed,NA,hd_exposurelow_exposure,0.095813352,0.097537208,0.982326172,123.1110204,0.327865737,0.519699119
s__Clostridium_butyricum,fixed,NA,hd_exposurelow_exposure,-0.267489845,0.272223505,-0.982611129,119.9406369,0.327776819,0.519699119
s__Ruminococcus_sp_NSJ_13,fixed,NA,hd_exposurehigh_exposure,0.120208515,0.122389964,0.982176247,109.8988478,0.328170334,0.51974185
s__Bifidobacterium_breve,fixed,NA,hd_exposurehigh_exposure,-0.311142822,0.319785608,-0.972973189,118.1944947,0.332553662,0.526238763
s__Candidatus_Woodwardibium_gallinarum,fixed,NA,hd_exposurelow_exposure,-0.04941025,0.050833628,-0.971999267,87.24986332,0.333737932,0.527221443
s__Odoribacter_splanchnicus,fixed,NA,hd_exposurelow_exposure,0.321121246,0.330840895,0.970621381,117.8906952,0.333724061,0.527221443
s__GGB9713_SGB15249,fixed,NA,hd_exposurelow_exposure,0.18769201,0.193945121,0.96775835,115.3145188,0.335190417,0.529069529
s__GGB9619_SGB15066,fixed,NA,hd_exposurelow_exposure,-0.080121842,0.082968547,-0.965689351,121.4281328,0.336118996,0.530088257
s__Acidaminococcus_massiliensis,fixed,NA,hd_exposurelow_exposure,0.12788921,0.133574684,0.95743599,118.2437406,0.340300741,0.533781508
s__Blautia_caecimuris,fixed,NA,hd_exposurelow_exposure,-0.268797438,0.280558568,-0.95807959,114.8892038,0.340034448,0.533781508
s__GGB2653_SGB3574,fixed,NA,hd_exposurehigh_exposure,-0.222520652,0.23183942,-0.959805076,114.6762975,0.33917264,0.533781508
s__GGB36267_SGB14177,fixed,NA,hd_exposurehigh_exposure,-0.068201318,0.071202319,-0.957852481,104.3194521,0.340351791,0.533781508
s__GGB9618_SGB15065,fixed,NA,hd_exposurehigh_exposure,0.131955774,0.137662679,0.958544283,109.9081969,0.339892225,0.533781508
s__GGB9818_SGB15459,fixed,NA,hd_exposurelow_exposure,0.12109975,0.126128063,0.960133276,115.0955088,0.33900083,0.533781508
s__Lactococcus_petauri,fixed,NA,hd_exposurelow_exposure,0.058736268,0.06139871,0.956636832,135.2998099,0.340456795,0.533781508
s__Candidatus_Alloruminococcus_vanvlietii,fixed,NA,hd_exposurelow_exposure,-0.091281609,0.095683503,-0.953995262,105.7373124,0.342261906,0.534712726
s__Candidatus_Neochristensenella_gallicola,fixed,NA,hd_exposurelow_exposure,-0.084885909,0.089133535,-0.952345368,120.8236946,0.342823152,0.534712726
s__Clostridium_SGB4750,fixed,NA,hd_exposurehigh_exposure,0.222199149,0.233336294,0.952269987,113.9257068,0.342976079,0.534712726
s__Dysosmobacter_sp_BX15,fixed,NA,hd_exposurelow_exposure,0.24705274,0.258789771,0.954646463,117.2696039,0.341720241,0.534712726
s__GGB6020_SGB14985,fixed,NA,hd_exposurelow_exposure,0.09048909,0.095073803,0.951777328,124.7597416,0.343050205,0.534712726
s__Sutterella_SGB9298,fixed,NA,hd_exposurelow_exposure,0.116475861,0.12204025,0.954405295,129.3661684,0.341658512,0.534712726
s__Sutterella_wadsworthensis,fixed,NA,hd_exposurehigh_exposure,-0.353125969,0.370158724,-0.953985267,113.1976366,0.342123851,0.534712726
s__Citrobacter_freundii,fixed,NA,hd_exposurelow_exposure,-0.093486105,0.098305627,-0.950974103,118.8786614,0.343546959,0.535041521
s__GGB28262_SGB40814,fixed,NA,hd_exposurehigh_exposure,0.051202459,0.054029649,0.947673363,107.2358781,0.345426454,0.537521464
s__Erysipelatoclostridium_ramosum,fixed,NA,hd_exposurelow_exposure,-0.248824424,0.2632846,-0.945077775,121.3262573,0.346497497,0.538132568
s__GGB8965_SGB13825,fixed,NA,hd_exposurelow_exposure,0.118167734,0.125099331,0.944591254,125.8337037,0.346677788,0.538132568
s__GGB9621_SGB15073,fixed,NA,hd_exposurehigh_exposure,0.13324573,0.141032662,0.944786319,119.0479663,0.346681558,0.538132568
s__GGB9581_SGB4365,fixed,NA,hd_exposurelow_exposure,0.136625387,0.144905056,0.942861419,118.1343161,0.347676016,0.539229082
s__GGB51884_SGB49168,fixed,NA,hd_exposurehigh_exposure,0.124678078,0.13236958,0.941893729,115.0598278,0.348220454,0.539626399
s__Blautia_glucerasea,fixed,NA,hd_exposurehigh_exposure,-0.106295148,0.1132855,-0.938294382,106.1440694,0.350223328,0.542281282
s__Pseudoflavonifractor_sp_An184,fixed,NA,hd_exposurehigh_exposure,-0.12159016,0.130000583,-0.935304724,114.2033072,0.351604795,0.543521202
s__Roseburia_sp_AM23_20,fixed,NA,hd_exposurelow_exposure,0.169906401,0.18154659,0.93588319,112.0452899,0.35134609,0.543521202
s__Candidatus_Pseudobutyricicoccus_lothianensis,fixed,NA,hd_exposurelow_exposure,-0.082290546,0.08814173,-0.933616191,117.3169169,0.352419486,0.544331087
s__GGB9342_SGB14306,fixed,NA,hd_exposurehigh_exposure,-0.171164304,0.183550182,-0.932520484,100.8058308,0.353295745,0.544915139
s__GGB9512_SGB14909,fixed,NA,hd_exposurehigh_exposure,0.178702251,0.191787189,0.931773661,116.5406731,0.353379796,0.544915139
s__GGB8965_SGB13825,fixed,NA,hd_exposurehigh_exposure,-0.115059794,0.123945354,-0.928310665,122.4939986,0.355072066,0.546624102
s__Morganella_morganii,fixed,NA,hd_exposurelow_exposure,-0.078029511,0.083902165,-0.930005929,88.12782829,0.354908542,0.546624102
s__GGB9059_SGB13976,fixed,NA,hd_exposurehigh_exposure,0.144559161,0.156616733,0.923012233,107.7386365,0.358063324,0.550776124
s__Hydrogenoanaerobacterium_saccharovorans,fixed,NA,hd_exposurehigh_exposure,-0.264168959,0.287284105,-0.919539073,113.8874198,0.35975721,0.552927337
s__Anaerobutyricum_soehngenii,fixed,NA,hd_exposurelow_exposure,-0.274990726,0.299330823,-0.918684964,112.0858678,0.36023312,0.553204594
s__Acidaminococcus_intestini,fixed,NA,hd_exposurelow_exposure,-0.318098078,0.347374444,-0.915721012,116.2420721,0.36170902,0.554284514
s__Candidatus_Catenibacterium_tridentinum,fixed,NA,hd_exposurehigh_exposure,0.240989029,0.263227088,0.915517586,115.6726557,0.361824613,0.554284514
s__Gordonibacter_pamelaeae,fixed,NA,hd_exposurelow_exposure,0.078183036,0.085328148,0.91626313,99.37649398,0.361747063,0.554284514
s__Clostridiales_Family_XIII_bacterium_BX16,fixed,NA,hd_exposurelow_exposure,0.236744855,0.259224277,0.913281957,115.3567606,0.362999109,0.555511539
s__Merdimonas_faecis,fixed,NA,hd_exposurelow_exposure,-0.172979444,0.189490475,-0.912866172,115.2206563,0.363219083,0.555511539
s__GGB9642_SGB15119,fixed,NA,hd_exposurelow_exposure,0.112904331,0.123792853,0.912042408,113.6628073,0.363676744,0.555757441
s__GGB9359_SGB14334,fixed,NA,hd_exposurehigh_exposure,-0.113276289,0.124555049,-0.909447592,105.2946021,0.365190955,0.557161751
s__Lachnospira_pectinoschiza,fixed,NA,hd_exposurelow_exposure,-0.224955056,0.247433753,-0.909152665,117.4325227,0.365131686,0.557161751
s__Limosilactobacillus_fermentum,fixed,NA,hd_exposurelow_exposure,0.121962671,0.134241246,0.90853351,113.1049041,0.36552824,0.557222203
s__Morganella_morganii,fixed,NA,hd_exposurehigh_exposure,-0.074996214,0.082696345,-0.906886685,94.66418127,0.366769429,0.558659374
s__Clostridium_spiroforme,fixed,NA,hd_exposurehigh_exposure,0.117930925,0.130370187,0.904585066,124.7753832,0.367428514,0.559025628
s__Prevotella_copri_clade_B,fixed,NA,hd_exposurelow_exposure,0.223422766,0.246997578,0.904554479,114.1176116,0.36760713,0.559025628
s__GGB9063_SGB13982,fixed,NA,hd_exposurehigh_exposure,0.105746543,0.117172052,0.902489476,112.4901953,0.368725322,0.560270943
s__Lachnospiraceae_bacterium_BX3,fixed,NA,hd_exposurehigh_exposure,0.191782407,0.212825334,0.901125837,118.4755446,0.369349604,0.560764363
s__Roseburia_SGB4949,fixed,NA,hd_exposurehigh_exposure,0.05582864,0.062161939,0.898116123,252,0.369980928,0.561267664
s__Blautia_luti,fixed,NA,hd_exposurehigh_exposure,0.136255925,0.151907047,0.896969087,116.2651703,0.371588972,0.563250652
s__GGB3304_SGB4367,fixed,NA,hd_exposurehigh_exposure,-0.202544839,0.22634303,-0.894857857,114.4208516,0.372741639,0.564084355
s__GGB9616_SGB15051,fixed,NA,hd_exposurelow_exposure,0.129282323,0.144465393,0.894901687,118.0417327,0.372660792,0.564084355
s__Slackia_isoflavoniconvertens,fixed,NA,hd_exposurelow_exposure,-0.104324761,0.116905435,-0.892385895,116.0191108,0.374033296,0.565581849
s__GGB3321_SGB4394,fixed,NA,hd_exposurelow_exposure,-0.107071933,0.120135766,-0.891257752,113.7935401,0.374671536,0.56580031
s__GGB9523_SGB14922,fixed,NA,hd_exposurehigh_exposure,0.104674616,0.117479816,0.891000856,115.4232006,0.374782257,0.56580031
s__Clostridium_symbiosum,fixed,NA,hd_exposurelow_exposure,-0.178919903,0.202027886,-0.885619835,120.6261348,0.377584481,0.569112841
s__Phascolarctobacterium_SGB4573,fixed,NA,hd_exposurehigh_exposure,-0.070344311,0.079338618,-0.886633937,98.48995398,0.377435885,0.569112841
s__Clostridium_perfringens,fixed,NA,hd_exposurelow_exposure,0.106571766,0.120795836,0.882247016,133.0087939,0.379234883,0.570147553
s__Coprobacter_fastidiosus,fixed,NA,hd_exposurelow_exposure,0.188787333,0.213943198,0.88241802,114.6057667,0.379397898,0.570147553
s__GGB9603_SGB15035,fixed,NA,hd_exposurelow_exposure,0.067894296,0.076745658,0.884666273,88.37073818,0.378737363,0.570147553
s__GGB9640_SGB15115,fixed,NA,hd_exposurehigh_exposure,0.045360003,0.051431849,0.881943847,125.7989491,0.379489237,0.570147553
s__GGB1093_SGB1404,fixed,NA,hd_exposurehigh_exposure,0.065669169,0.074778988,0.878176748,115.6485209,0.381668643,0.572962069
s__GGB9760_SGB15373,fixed,NA,hd_exposurehigh_exposure,0.092219478,0.105460199,0.87444817,119.0092368,0.383635492,0.575453238
s__Mediterraneibacter_massiliensis,fixed,NA,hd_exposurelow_exposure,0.107965043,0.123595835,0.87353302,118.9979856,0.384132011,0.57573669
s__GGB13404_SGB14252,fixed,NA,hd_exposurelow_exposure,0.116786192,0.13381921,0.872716194,106.7115535,0.384777303,0.576242489
s__Parabacteroides_faecis,fixed,NA,hd_exposurelow_exposure,0.102773022,0.117889008,0.871777812,115.4151413,0.385139491,0.576323843
s__Clostridium_sp_1001270H_150608_G6,fixed,NA,hd_exposurehigh_exposure,0.204962573,0.236521151,0.866571859,118.271546,0.387931263,0.579576937
s__Clostridium_sp_AT4,fixed,NA,hd_exposurelow_exposure,-0.201500086,0.232663584,-0.86605769,116.2624058,0.388242243,0.579576937
s__Eubacterium_sp_AF16_48,fixed,NA,hd_exposurelow_exposure,-0.157753001,0.182169511,-0.865968189,124.0732898,0.388179046,0.579576937
s__Clostridiales_bacterium,fixed,NA,hd_exposurelow_exposure,0.266517975,0.307985845,0.865357871,120.0950204,0.388567754,0.579600665
s__GGB9453_SGB14844,fixed,NA,hd_exposurehigh_exposure,-0.112230339,0.129991587,-0.863366169,114.8213757,0.389736024,0.580880444
s__Bacteroides_xylanisolvens,fixed,NA,hd_exposurehigh_exposure,-0.298635791,0.346740963,-0.861264814,115.9951207,0.39086908,0.581801553
s__GGB9537_SGB14940,fixed,NA,hd_exposurehigh_exposure,-0.079351813,0.092143667,-0.861174901,112.3682177,0.390975616,0.581801553
s__Clostridium_paraputrificum,fixed,NA,hd_exposurehigh_exposure,0.096905454,0.112788038,0.859182017,133.6539074,0.391778465,0.58253319
s__Hungatella_effluvii,fixed,NA,hd_exposurehigh_exposure,-0.099353678,0.115768222,-0.858212007,107.2733362,0.39268889,0.583423493
s__GGB52130_SGB14966,fixed,NA,hd_exposurehigh_exposure,-0.172927392,0.202034376,-0.855930536,107.0689348,0.393947671,0.584829532
s__Bacteroides_fragilis,fixed,NA,hd_exposurelow_exposure,0.349072512,0.41005675,0.85127854,115.7112162,0.396372927,0.586604648
s__Christensenellaceae_bacterium_NSJ_44,fixed,NA,hd_exposurehigh_exposure,-0.089903361,0.105501393,-0.852153307,107.3300255,0.396026477,0.586604648
s__GGB1663_SGB2279,fixed,NA,hd_exposurelow_exposure,-0.097640472,0.114713235,-0.851170065,118.1407954,0.396396837,0.586604648
s__GGB80011_SGB15265,fixed,NA,hd_exposurehigh_exposure,0.208013901,0.244173657,0.851909676,114.819248,0.396037606,0.586604648
s__GGB2998_SGB3989,fixed,NA,hd_exposurehigh_exposure,0.057852447,0.06805869,0.85003762,124.5959837,0.396934645,0.586936536
s__Candidatus_Cibionibacter_quicibialis,fixed,NA,hd_exposurelow_exposure,0.208055647,0.245013098,0.849161323,116.6284818,0.397531177,0.587354667
s__Clostridiaceae_bacterium_NSJ_31,fixed,NA,hd_exposurehigh_exposure,-0.055843556,0.06618904,-0.843697919,123.7355356,0.400466355,0.590293714
s__Lawsonibacter_asaccharolyticus,fixed,NA,hd_exposurelow_exposure,0.208870333,0.247494885,0.843937978,118.955148,0.400398035,0.590293714
s__Leuconostoc_lactis,fixed,NA,hd_exposurelow_exposure,0.051215126,0.060676882,0.844063253,130.260727,0.400181514,0.590293714
